,precision,recall,f1-score,support
"white stork, Ciconia ciconia",0.9565217391304348,0.88,0.9166666666666666,50
"black stork, Ciconia nigra",0.7818181818181819,0.86,0.819047619047619,50
spoonbill,0.9245283018867925,0.98,0.9514563106796116,50
flamingo,0.9782608695652174,0.9,0.9375,50
"little blue heron, Egretta caerulea",0.8545454545454545,0.94,0.8952380952380952,50
"American egret, great white heron, Egretta albus",0.7857142857142857,0.88,0.830188679245283,50
bittern,0.9148936170212766,0.86,0.8865979381443299,50
"crane, bird",0.85,0.68,0.7555555555555556,50
"limpkin, Aramus pictus",0.8727272727272727,0.96,0.9142857142857144,50
"European gallinule, Porphyrio porphyrio",0.9433962264150944,1.0,0.970873786407767,50
"American coot, marsh hen, mud hen, water hen, Fulica americana",0.8490566037735849,0.9,0.8737864077669903,50
bustard,0.8333333333333334,0.9,0.8653846153846153,50
"ruddy turnstone, Arenaria interpres",0.8727272727272727,0.96,0.9142857142857144,50
"red-backed sandpiper, dunlin, Erolia alpina",0.925,0.74,0.8222222222222222,50
"redshank, Tringa totanus",0.9166666666666666,0.88,0.8979591836734694,50
dowitcher,0.8518518518518519,0.92,0.8846153846153846,50
"oystercatcher, oyster catcher",0.92,0.92,0.92,50
pelican,0.9166666666666666,0.88,0.8979591836734694,50
"king penguin, Aptenodytes patagonica",1.0,0.94,0.9690721649484536,50
"albatross, mollymawk",0.8703703703703703,0.94,0.9038461538461539,50
"grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus",0.92,0.92,0.92,50
"killer whale, killer, orca, grampus, sea wolf, Orcinus orca",0.9230769230769231,0.96,0.9411764705882353,50
"dugong, Dugong dugon",0.8301886792452831,0.88,0.8543689320388349,50
sea lion,0.8367346938775511,0.82,0.8282828282828283,50
Chihuahua,0.5925925925925926,0.64,0.6153846153846153,50
Japanese spaniel,0.9361702127659575,0.88,0.9072164948453608,50
"Maltese dog, Maltese terrier, Maltese",0.6727272727272727,0.74,0.7047619047619048,50
"Pekinese, Pekingese, Peke",0.875,0.84,0.8571428571428572,50
Shih-Tzu,0.6607142857142857,0.74,0.6981132075471698,50
Blenheim spaniel,0.9019607843137255,0.92,0.9108910891089109,50
papillon,0.86,0.86,0.8599999999999999,50
toy terrier,0.8285714285714286,0.58,0.6823529411764706,50
Rhodesian ridgeback,0.6,0.84,0.7000000000000001,50
"Afghan hound, Afghan",0.9183673469387755,0.9,0.9090909090909091,50
"basset, basset hound",0.6842105263157895,0.78,0.7289719626168225,50
beagle,0.5526315789473685,0.84,0.6666666666666667,50
"bloodhound, sleuthhound",0.8076923076923077,0.42,0.5526315789473685,50
bluetick,0.84,0.84,0.8399999999999999,50
black-and-tan coonhound,0.896551724137931,0.52,0.6582278481012658,50
"Walker hound, Walker foxhound",0.6037735849056604,0.64,0.6213592233009708,50
English foxhound,0.7894736842105263,0.3,0.4347826086956521,50
redbone,0.8378378378378378,0.62,0.7126436781609196,50
"borzoi, Russian wolfhound",0.7758620689655172,0.9,0.8333333333333334,50
Irish wolfhound,0.7586206896551724,0.44,0.5569620253164557,50
Italian greyhound,0.7,0.84,0.7636363636363636,50
whippet,0.65,0.78,0.709090909090909,50
"Ibizan hound, Ibizan Podenco",0.8222222222222222,0.74,0.7789473684210526,50
"Norwegian elkhound, elkhound",0.8260869565217391,0.76,0.7916666666666667,50
"otterhound, otter hound",0.8823529411764706,0.6,0.7142857142857143,50
"Saluki, gazelle hound",0.6551724137931034,0.76,0.7037037037037037,50
"Scottish deerhound, deerhound",0.7121212121212122,0.94,0.810344827586207,50
Weimaraner,0.8,0.88,0.8380952380952381,50
"Staffordshire bullterrier, Staffordshire bull terrier",0.7209302325581395,0.62,0.6666666666666666,50
"American Staffordshire terrier, Staffordshire terrier, American pit bull terrier, pit bull terrier",0.54,0.54,0.54,50
Bedlington terrier,0.9302325581395349,0.8,0.8602150537634408,50
Border terrier,0.8837209302325582,0.76,0.8172043010752689,50
Kerry blue terrier,0.8222222222222222,0.74,0.7789473684210526,50
Irish terrier,0.5352112676056338,0.76,0.628099173553719,50
Norfolk terrier,0.775,0.62,0.6888888888888889,50
Norwich terrier,0.6792452830188679,0.72,0.6990291262135921,50
Yorkshire terrier,0.6511627906976745,0.56,0.6021505376344087,50
wire-haired fox terrier,0.85,0.68,0.7555555555555556,50
Lakeland terrier,0.4155844155844156,0.64,0.5039370078740157,50
"Sealyham terrier, Sealyham",0.9555555555555556,0.86,0.9052631578947369,50
"Airedale, Airedale terrier",0.8444444444444444,0.76,0.8,50
"cairn, cairn terrier",0.7346938775510204,0.72,0.7272727272727272,50
Australian terrier,0.5434782608695652,0.5,0.5208333333333334,50
"Dandie Dinmont, Dandie Dinmont terrier",0.8541666666666666,0.82,0.836734693877551,50
"Boston bull, Boston terrier",0.8070175438596491,0.92,0.8598130841121495,50
miniature schnauzer,0.6976744186046512,0.6,0.6451612903225806,50
giant schnauzer,0.5833333333333334,0.7,0.6363636363636365,50
standard schnauzer,0.76,0.76,0.76,50
"Scotch terrier, Scottish terrier, Scottie",0.6666666666666666,0.72,0.6923076923076923,50
"Tibetan terrier, chrysanthemum dog",0.7560975609756098,0.62,0.6813186813186813,50
"silky terrier, Sydney silky",0.7631578947368421,0.58,0.6590909090909091,50
soft-coated wheaten terrier,0.7857142857142857,0.66,0.717391304347826,50
West Highland white terrier,0.6818181818181818,0.9,0.7758620689655172,50
"Lhasa, Lhasa apso",0.7272727272727273,0.64,0.6808510638297872,50
flat-coated retriever,0.6363636363636364,0.7,0.6666666666666666,50
curly-coated retriever,0.7547169811320755,0.8,0.7766990291262137,50
golden retriever,0.7254901960784313,0.74,0.7326732673267328,50
Labrador retriever,0.5,0.82,0.6212121212121212,50
Chesapeake Bay retriever,0.7090909090909091,0.78,0.7428571428571428,50
German short-haired pointer,0.9047619047619048,0.76,0.8260869565217391,50
"vizsla, Hungarian pointer",0.7407407407407407,0.8,0.7692307692307692,50
English setter,0.7551020408163265,0.74,0.7474747474747474,50
"Irish setter, red setter",0.9347826086956522,0.86,0.8958333333333334,50
Gordon setter,0.9166666666666666,0.88,0.8979591836734694,50
Brittany spaniel,0.8148148148148148,0.88,0.8461538461538461,50
"clumber, clumber spaniel",0.8627450980392157,0.88,0.8712871287128714,50
"English springer, English springer spaniel",0.7833333333333333,0.94,0.8545454545454546,50
Welsh springer spaniel,0.8301886792452831,0.88,0.8543689320388349,50
"cocker spaniel, English cocker spaniel, cocker",0.7142857142857143,0.6,0.6521739130434783,50
Sussex spaniel,0.8,0.72,0.7578947368421052,50
Irish water spaniel,0.8837209302325582,0.76,0.8172043010752689,50
kuvasz,0.75,0.78,0.7647058823529411,50
schipperke,0.7,0.84,0.7636363636363636,50
groenendael,0.7755102040816326,0.76,0.7676767676767676,50
malinois,0.7301587301587301,0.92,0.8141592920353983,50
briard,0.6829268292682927,0.56,0.6153846153846154,50
kelpie,0.6538461538461539,0.68,0.6666666666666666,50
komondor,0.9333333333333333,0.84,0.8842105263157894,50
"Old English sheepdog, bobtail",0.8653846153846154,0.9,0.8823529411764707,50
"Shetland sheepdog, Shetland sheep dog, Shetland",0.8571428571428571,0.48,0.6153846153846153,50
collie,0.5396825396825397,0.68,0.6017699115044247,50
Border collie,0.6949152542372882,0.82,0.7522935779816514,50
"Bouvier des Flandres, Bouviers des Flandres",0.7906976744186046,0.68,0.7311827956989247,50
Rottweiler,0.6865671641791045,0.92,0.7863247863247863,50
"German shepherd, German shepherd dog, German police dog, alsatian",0.7659574468085106,0.72,0.7422680412371133,50
"Doberman, Doberman pinscher",0.6851851851851852,0.74,0.7115384615384615,50
miniature pinscher,0.7037037037037037,0.76,0.7307692307692308,50
Greater Swiss Mountain dog,0.4444444444444444,0.64,0.5245901639344263,50
Bernese mountain dog,0.8148148148148148,0.88,0.8461538461538461,50
Appenzeller,0.4,0.2,0.26666666666666666,50
EntleBucher,0.7346938775510204,0.72,0.7272727272727272,50
boxer,0.6792452830188679,0.72,0.6990291262135921,50
bull mastiff,0.6612903225806451,0.82,0.7321428571428572,50
Tibetan mastiff,0.9574468085106383,0.9,0.9278350515463918,50
French bulldog,0.8148148148148148,0.88,0.8461538461538461,50
Great Dane,0.6410256410256411,0.5,0.5617977528089888,50
"Saint Bernard, St Bernard",0.9387755102040817,0.92,0.9292929292929293,50
"Eskimo dog, husky",0.5641025641025641,0.44,0.49438202247191015,50
"malamute, malemute, Alaskan malamute",0.7058823529411765,0.72,0.712871287128713,50
Siberian husky,0.5714285714285714,0.72,0.6371681415929202,50
"dalmatian, coach dog, carriage dog",0.9038461538461539,0.94,0.9215686274509804,50
"affenpinscher, monkey pinscher, monkey dog",0.8478260869565217,0.78,0.8125,50
basenji,0.8867924528301887,0.94,0.912621359223301,50
"pug, pug-dog",0.8135593220338984,0.96,0.8807339449541285,50
Leonberg,0.9803921568627451,1.0,0.99009900990099,50
"Newfoundland, Newfoundland dog",0.6964285714285714,0.78,0.7358490566037736,50
Great Pyrenees,0.7037037037037037,0.76,0.7307692307692308,50
"Samoyed, Samoyede",0.8545454545454545,0.94,0.8952380952380952,50
Pomeranian,0.9038461538461539,0.94,0.9215686274509804,50
"chow, chow chow",0.9148936170212766,0.86,0.8865979381443299,50
keeshond,0.9523809523809523,0.8,0.8695652173913043,50
Brabancon griffon,0.9019607843137255,0.92,0.9108910891089109,50
"Pembroke, Pembroke Welsh corgi",0.7647058823529411,0.78,0.7722772277227723,50
"Cardigan, Cardigan Welsh corgi",0.72,0.72,0.72,50
toy poodle,0.5,0.56,0.5283018867924528,50
miniature poodle,0.5945945945945946,0.44,0.5057471264367815,50
standard poodle,0.7608695652173914,0.7,0.7291666666666667,50
Mexican hairless,0.9375,0.9,0.9183673469387755,50
"timber wolf, grey wolf, gray wolf, Canis lupus",0.6271186440677966,0.74,0.6788990825688074,50
"white wolf, Arctic wolf, Canis lupus tundrarum",0.8367346938775511,0.82,0.8282828282828283,50
"red wolf, maned wolf, Canis rufus, Canis niger",0.7368421052631579,0.56,0.6363636363636364,50
"coyote, prairie wolf, brush wolf, Canis latrans",0.775,0.62,0.6888888888888889,50
"dingo, warrigal, warragal, Canis dingo",0.7547169811320755,0.8,0.7766990291262137,50
"dhole, Cuon alpinus",0.8823529411764706,0.9,0.8910891089108911,50
"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus",0.9433962264150944,1.0,0.970873786407767,50
"hyena, hyaena",0.9,0.9,0.9,50
"red fox, Vulpes vulpes",0.6410256410256411,0.5,0.5617977528089888,50
"kit fox, Vulpes macrotis",0.6481481481481481,0.7,0.673076923076923,50
"Arctic fox, white fox, Alopex lagopus",0.9,0.9,0.9,50
"grey fox, gray fox, Urocyon cinereoargenteus",0.7083333333333334,0.68,0.6938775510204083,50
"tabby, tabby cat",0.5660377358490566,0.6,0.5825242718446602,50
tiger cat,0.5555555555555556,0.3,0.3896103896103896,50
Persian cat,0.8823529411764706,0.9,0.8910891089108911,50
"Siamese cat, Siamese",0.8846153846153846,0.92,0.9019607843137256,50
Egyptian cat,0.5681818181818182,0.5,0.5319148936170213,50
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",0.7962962962962963,0.86,0.826923076923077,50
"lynx, catamount",0.7906976744186046,0.68,0.7311827956989247,50
"leopard, Panthera pardus",0.813953488372093,0.7,0.7526881720430109,50
"snow leopard, ounce, Panthera uncia",0.8979591836734694,0.88,0.888888888888889,50
"jaguar, panther, Panthera onca, Felis onca",0.7321428571428571,0.82,0.7735849056603773,50
"lion, king of beasts, Panthera leo",0.9,0.9,0.9,50
"tiger, Panthera tigris",0.7540983606557377,0.92,0.8288288288288288,50
"cheetah, chetah, Acinonyx jubatus",0.8181818181818182,0.9,0.8571428571428572,50
"brown bear, bruin, Ursus arctos",0.8181818181818182,0.9,0.8571428571428572,50
"American black bear, black bear, Ursus americanus, Euarctos americanus",0.7222222222222222,0.78,0.7500000000000001,50
"ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus",0.8679245283018868,0.92,0.8932038834951457,50
"sloth bear, Melursus ursinus, Ursus ursinus",0.8837209302325582,0.76,0.8172043010752689,50
mongoose,0.7441860465116279,0.64,0.6881720430107526,50
"meerkat, mierkat",0.8775510204081632,0.86,0.8686868686868686,50
tiger beetle,0.8181818181818182,0.9,0.8571428571428572,50
"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",0.7454545454545455,0.82,0.780952380952381,50
"ground beetle, carabid beetle",0.84375,0.54,0.6585365853658537,50
"long-horned beetle, longicorn, longicorn beetle",0.7317073170731707,0.6,0.6593406593406594,50
"leaf beetle, chrysomelid",0.7837837837837838,0.58,0.6666666666666666,50
dung beetle,0.8269230769230769,0.86,0.8431372549019608,50
rhinoceros beetle,0.8461538461538461,0.88,0.8627450980392156,50
weevil,0.8723404255319149,0.82,0.8453608247422681,50
fly,0.813953488372093,0.7,0.7526881720430109,50
bee,0.7755102040816326,0.76,0.7676767676767676,50
"ant, emmet, pismire",0.7021276595744681,0.66,0.6804123711340208,50
"grasshopper, hopper",0.6808510638297872,0.64,0.6597938144329897,50
cricket,0.72,0.72,0.72,50
"walking stick, walkingstick, stick insect",0.5692307692307692,0.74,0.6434782608695652,50
"cockroach, roach",0.7608695652173914,0.7,0.7291666666666667,50
"mantis, mantid",0.6538461538461539,0.68,0.6666666666666666,50
"cicada, cicala",0.75,0.9,0.8181818181818182,50
leafhopper,0.8363636363636363,0.92,0.8761904761904761,50
"lacewing, lacewing fly",0.8666666666666667,0.78,0.8210526315789474,50
"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",0.7708333333333334,0.74,0.7551020408163266,50
damselfly,0.8,0.88,0.8380952380952381,50
admiral,0.9791666666666666,0.94,0.9591836734693877,50
"ringlet, ringlet butterfly",0.9347826086956522,0.86,0.8958333333333334,50
"monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",0.9574468085106383,0.9,0.9278350515463918,50
cabbage butterfly,0.8703703703703703,0.94,0.9038461538461539,50
"sulphur butterfly, sulfur butterfly",0.9574468085106383,0.9,0.9278350515463918,50
"lycaenid, lycaenid butterfly",0.9038461538461539,0.94,0.9215686274509804,50
"starfish, sea star",0.926829268292683,0.76,0.8351648351648352,50
sea urchin,0.8837209302325582,0.76,0.8172043010752689,50
"sea cucumber, holothurian",0.8,0.64,0.7111111111111111,50
"wood rabbit, cottontail, cottontail rabbit",0.8333333333333334,0.7,0.7608695652173915,50
hare,0.7368421052631579,0.84,0.7850467289719626,50
"Angora, Angora rabbit",0.7619047619047619,0.96,0.8495575221238937,50
hamster,0.8135593220338984,0.96,0.8807339449541285,50
"porcupine, hedgehog",0.8837209302325582,0.76,0.8172043010752689,50
"fox squirrel, eastern fox squirrel, Sciurus niger",0.8666666666666667,0.78,0.8210526315789474,50
marmot,0.7454545454545455,0.82,0.780952380952381,50
beaver,0.7777777777777778,0.7,0.7368421052631577,50
"guinea pig, Cavia cobaya",0.8918918918918919,0.66,0.7586206896551725,50
sorrel,0.9607843137254902,0.98,0.9702970297029702,50
zebra,0.9583333333333334,0.92,0.9387755102040817,50
"hog, pig, grunter, squealer, Sus scrofa",0.7045454545454546,0.62,0.6595744680851063,50
"wild boar, boar, Sus scrofa",0.6607142857142857,0.74,0.6981132075471698,50
warthog,0.75,0.84,0.7924528301886793,50
"hippopotamus, hippo, river horse, Hippopotamus amphibius",0.9361702127659575,0.88,0.9072164948453608,50
ox,0.7352941176470589,0.5,0.5952380952380952,50
"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis",0.8181818181818182,0.72,0.7659574468085107,50
bison,0.8333333333333334,0.9,0.8653846153846153,50
"ram, tup",0.7105263157894737,0.54,0.6136363636363636,50
"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",0.6935483870967742,0.86,0.7678571428571428,50
"ibex, Capra ibex",0.9166666666666666,0.88,0.8979591836734694,50
hartebeest,1.0,0.9,0.9473684210526316,50
"impala, Aepyceros melampus",0.7368421052631579,0.84,0.7850467289719626,50
gazelle,0.7608695652173914,0.7,0.7291666666666667,50
"Arabian camel, dromedary, Camelus dromedarius",0.7313432835820896,0.98,0.8376068376068375,50
llama,0.8,0.8,0.8000000000000002,50
weasel,0.6451612903225806,0.4,0.49382716049382713,50
mink,0.5535714285714286,0.62,0.5849056603773586,50
"polecat, fitch, foulmart, foumart, Mustela putorius",0.4807692307692308,0.5,0.49019607843137253,50
"black-footed ferret, ferret, Mustela nigripes",0.7111111111111111,0.64,0.6736842105263158,50
otter,0.6428571428571429,0.72,0.6792452830188679,50
"skunk, polecat, wood pussy",0.875,0.84,0.8571428571428572,50
badger,0.8070175438596491,0.92,0.8598130841121495,50
armadillo,0.9111111111111111,0.82,0.8631578947368421,50
"three-toed sloth, ai, Bradypus tridactylus",0.8518518518518519,0.92,0.8846153846153846,50
"orangutan, orang, orangutang, Pongo pygmaeus",0.9148936170212766,0.86,0.8865979381443299,50
"gorilla, Gorilla gorilla",0.7959183673469388,0.78,0.7878787878787878,50
"chimpanzee, chimp, Pan troglodytes",0.65625,0.84,0.736842105263158,50
"gibbon, Hylobates lar",0.8409090909090909,0.74,0.7872340425531915,50
"siamang, Hylobates syndactylus, Symphalangus syndactylus",0.8181818181818182,0.72,0.7659574468085107,50
"guenon, guenon monkey",0.8723404255319149,0.82,0.8453608247422681,50
"patas, hussar monkey, Erythrocebus patas",0.8461538461538461,0.66,0.7415730337078651,50
baboon,0.8,0.88,0.8380952380952381,50
macaque,0.7169811320754716,0.76,0.7378640776699028,50
langur,0.8292682926829268,0.68,0.7472527472527474,50
"colobus, colobus monkey",0.88,0.88,0.88,50
"proboscis monkey, Nasalis larvatus",0.9090909090909091,1.0,0.9523809523809523,50
marmoset,0.8205128205128205,0.64,0.7191011235955057,50
"capuchin, ringtail, Cebus capucinus",0.6721311475409836,0.82,0.7387387387387387,50
"howler monkey, howler",0.6724137931034483,0.78,0.7222222222222223,50
"titi, titi monkey",0.673469387755102,0.66,0.6666666666666666,50
"spider monkey, Ateles geoffroyi",0.6111111111111112,0.44,0.5116279069767442,50
"squirrel monkey, Saimiri sciureus",0.6825396825396826,0.86,0.7610619469026547,50
"Madagascar cat, ring-tailed lemur, Lemur catta",0.9444444444444444,0.68,0.7906976744186047,50
"indri, indris, Indri indri, Indri brevicaudatus",0.7580645161290323,0.94,0.8392857142857143,50
"Indian elephant, Elephas maximus",0.6590909090909091,0.58,0.6170212765957446,50
"African elephant, Loxodonta africana",0.7391304347826086,0.68,0.7083333333333334,50
"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",0.9583333333333334,0.92,0.9387755102040817,50
"giant panda, panda, panda bear, coon bear, Ailuropoda melanoleuca",0.9215686274509803,0.94,0.9306930693069307,50
"barracouta, snoek",0.8837209302325582,0.76,0.8172043010752689,50
eel,0.7619047619047619,0.64,0.6956521739130435,50
"coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch",0.7272727272727273,0.8,0.761904761904762,50
"rock beauty, Holocanthus tricolor",0.9423076923076923,0.98,0.9607843137254902,50
anemone fish,0.9318181818181818,0.82,0.8723404255319149,50
sturgeon,0.8108108108108109,0.6,0.6896551724137931,50
"gar, garfish, garpike, billfish, Lepisosteus osseus",0.7391304347826086,0.68,0.7083333333333334,50
lionfish,0.9038461538461539,0.94,0.9215686274509804,50
"puffer, pufferfish, blowfish, globefish",0.8863636363636364,0.78,0.8297872340425532,50
abacus,0.8478260869565217,0.78,0.8125,50
abaya,0.7169811320754716,0.76,0.7378640776699028,50
"academic gown, academic robe, judge's robe",0.6052631578947368,0.46,0.5227272727272727,50
"accordion, piano accordion, squeeze box",0.8717948717948718,0.68,0.7640449438202247,50
acoustic guitar,0.7666666666666667,0.46,0.575,50
"aircraft carrier, carrier, flattop, attack aircraft carrier",0.8125,0.78,0.7959183673469388,50
airliner,0.7301587301587301,0.92,0.8141592920353983,50
"airship, dirigible",0.925,0.74,0.8222222222222222,50
altar,0.5303030303030303,0.7,0.603448275862069,50
ambulance,0.8301886792452831,0.88,0.8543689320388349,50
"amphibian, amphibious vehicle",0.8048780487804879,0.66,0.7252747252747254,50
analog clock,0.62,0.62,0.62,50
"apiary, bee house",0.7962962962962963,0.86,0.826923076923077,50
apron,0.6923076923076923,0.72,0.7058823529411765,50
"ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin",0.6041666666666666,0.58,0.5918367346938774,50
"assault rifle, assault gun",0.5897435897435898,0.46,0.5168539325842696,50
"backpack, back pack, knapsack, packsack, rucksack, haversack",0.5666666666666667,0.34,0.425,50
"bakery, bakeshop, bakehouse",0.2602739726027397,0.38,0.30894308943089427,50
"balance beam, beam",0.8113207547169812,0.86,0.8349514563106797,50
balloon,0.8723404255319149,0.82,0.8453608247422681,50
"ballpoint, ballpoint pen, ballpen, Biro",0.6222222222222222,0.56,0.5894736842105264,50
Band Aid,0.6507936507936508,0.82,0.7256637168141592,50
banjo,0.75,0.84,0.7924528301886793,50
"bannister, banister, balustrade, balusters, handrail",0.6440677966101694,0.76,0.6972477064220184,50
barbell,0.6888888888888889,0.62,0.6526315789473685,50
barber chair,0.782608695652174,0.72,0.7499999999999999,50
barbershop,0.3855421686746988,0.64,0.481203007518797,50
barn,0.7014925373134329,0.94,0.8034188034188033,50
barometer,0.9302325581395349,0.8,0.8602150537634408,50
"barrel, cask",0.627906976744186,0.54,0.5806451612903226,50
"barrow, garden cart, lawn cart, wheelbarrow",0.6071428571428571,0.68,0.6415094339622641,50
baseball,0.8974358974358975,0.7,0.7865168539325842,50
basketball,0.94,0.94,0.94,50
bassinet,0.6666666666666666,0.68,0.6732673267326733,50
bassoon,0.7547169811320755,0.8,0.7766990291262137,50
"bathing cap, swimming cap",0.582089552238806,0.78,0.6666666666666667,50
bath towel,0.7714285714285715,0.54,0.6352941176470589,50
"bathtub, bathing tub, bath, tub",0.4067796610169492,0.48,0.44036697247706424,50
"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",0.5217391304347826,0.72,0.6050420168067228,50
"beacon, lighthouse, beacon light, pharos",0.8,0.72,0.7578947368421052,50
beaker,0.7297297297297297,0.54,0.6206896551724138,50
"bearskin, busby, shako",0.9019607843137255,0.92,0.9108910891089109,50
beer bottle,0.7551020408163265,0.74,0.7474747474747474,50
beer glass,0.6833333333333333,0.82,0.7454545454545455,50
"bell cote, bell cot",0.6111111111111112,0.66,0.6346153846153846,50
bib,0.7777777777777778,0.7,0.7368421052631577,50
"bicycle-built-for-two, tandem bicycle, tandem",0.8163265306122449,0.8,0.8080808080808082,50
"bikini, two-piece",0.5333333333333333,0.48,0.505263157894737,50
"binder, ring-binder",0.62,0.62,0.62,50
"binoculars, field glasses, opera glasses",0.5714285714285714,0.64,0.6037735849056605,50
birdhouse,0.6833333333333333,0.82,0.7454545454545455,50
boathouse,0.6851851851851852,0.74,0.7115384615384615,50
"bobsled, bobsleigh, bob",0.8653846153846154,0.9,0.8823529411764707,50
"bolo tie, bolo, bola tie, bola",0.8333333333333334,0.8,0.816326530612245,50
"bonnet, poke bonnet",0.631578947368421,0.72,0.6728971962616822,50
bookcase,0.5714285714285714,0.64,0.6037735849056605,50
"bookshop, bookstore, bookstall",0.46774193548387094,0.58,0.5178571428571428,50
bottlecap,0.6470588235294118,0.66,0.6534653465346535,50
bow,0.7209302325581395,0.62,0.6666666666666666,50
"bow tie, bow-tie, bowtie",0.7307692307692307,0.76,0.7450980392156863,50
"brass, memorial tablet, plaque",0.9148936170212766,0.86,0.8865979381443299,50
"brassiere, bra, bandeau",0.7291666666666666,0.7,0.7142857142857142,50
"breakwater, groin, groyne, mole, bulwark, seawall, jetty",0.5471698113207547,0.58,0.5631067961165048,50
"breastplate, aegis, egis",0.5217391304347826,0.48,0.4999999999999999,50
broom,0.7894736842105263,0.6,0.6818181818181819,50
"bucket, pail",0.5818181818181818,0.64,0.6095238095238096,50
buckle,0.52,0.52,0.52,50
bulletproof vest,0.7804878048780488,0.64,0.7032967032967035,50
"bullet train, bullet",0.92,0.92,0.92,50
"butcher shop, meat market",0.6551724137931034,0.76,0.7037037037037037,50
"cab, hack, taxi, taxicab",0.7659574468085106,0.72,0.7422680412371133,50
"caldron, cauldron",0.5909090909090909,0.52,0.5531914893617023,50
"candle, taper, wax light",0.6666666666666666,0.68,0.6732673267326733,50
cannon,0.8301886792452831,0.88,0.8543689320388349,50
canoe,0.75,0.96,0.8421052631578947,50
"can opener, tin opener",0.6808510638297872,0.64,0.6597938144329897,50
cardigan,0.6140350877192983,0.7,0.6542056074766356,50
car mirror,0.734375,0.94,0.8245614035087719,50
"carousel, carrousel, merry-go-round, roundabout, whirligig",0.8867924528301887,0.94,0.912621359223301,50
"carpenter's kit, tool kit",0.5066666666666667,0.76,0.6080000000000001,50
carton,0.5510204081632653,0.54,0.5454545454545455,50
car wheel,0.6764705882352942,0.46,0.5476190476190477,50
"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM",0.7166666666666667,0.86,0.7818181818181817,50
cassette,0.627906976744186,0.54,0.5806451612903226,50
cassette player,0.41025641025641024,0.32,0.35955056179775285,50
castle,0.7727272727272727,0.68,0.7234042553191491,50
catamaran,0.625,0.6,0.6122448979591836,50
CD player,0.4032258064516129,0.5,0.4464285714285714,50
"cello, violoncello",0.8235294117647058,0.84,0.8316831683168315,50
"cellular telephone, cellular phone, cellphone, cell, mobile phone",0.6956521739130435,0.64,0.6666666666666666,50
chain,0.32,0.32,0.32,50
chainlink fence,0.6481481481481481,0.7,0.673076923076923,50
"chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour",0.9142857142857143,0.64,0.7529411764705883,50
"chain saw, chainsaw",0.7592592592592593,0.82,0.7884615384615384,50
chest,0.6170212765957447,0.58,0.5979381443298969,50
"chiffonier, commode",0.7142857142857143,0.3,0.4225352112676056,50
"chime, bell, gong",0.6122448979591837,0.6,0.6060606060606062,50
"china cabinet, china closet",0.7592592592592593,0.82,0.7884615384615384,50
Christmas stocking,0.8269230769230769,0.86,0.8431372549019608,50
"church, church building",0.45454545454545453,0.6,0.5172413793103449,50
"cinema, movie theater, movie theatre, movie house, picture palace",0.717391304347826,0.66,0.6875,50
"cleaver, meat cleaver, chopper",0.6129032258064516,0.38,0.46913580246913583,50
cliff dwelling,0.7540983606557377,0.92,0.8288288288288288,50
cloak,0.40476190476190477,0.34,0.36956521739130443,50
"clog, geta, patten, sabot",0.6923076923076923,0.72,0.7058823529411765,50
cocktail shaker,0.7111111111111111,0.64,0.6736842105263158,50
coffee mug,0.4423076923076923,0.46,0.4509803921568628,50
coffeepot,0.5303030303030303,0.7,0.603448275862069,50
"coil, spiral, volute, whorl, helix",0.75,0.72,0.7346938775510204,50
combination lock,0.825,0.66,0.7333333333333334,50
"computer keyboard, keypad",0.5538461538461539,0.72,0.6260869565217391,50
"confectionery, confectionary, candy store",0.6923076923076923,0.54,0.6067415730337079,50
"container ship, containership, container vessel",0.9069767441860465,0.78,0.8387096774193548,50
convertible,0.6296296296296297,0.68,0.6538461538461539,50
"corkscrew, bottle screw",0.7307692307692307,0.76,0.7450980392156863,50
"cornet, horn, trumpet, trump",0.6,0.6,0.6,50
cowboy boot,0.8421052631578947,0.64,0.7272727272727272,50
"cowboy hat, ten-gallon hat",0.5147058823529411,0.7,0.5932203389830508,50
cradle,0.631578947368421,0.48,0.5454545454545454,50
"crane, machine",0.75,0.84,0.7924528301886793,50
crash helmet,0.7931034482758621,0.92,0.851851851851852,50
crate,0.5918367346938775,0.58,0.5858585858585857,50
"crib, cot",0.7755102040816326,0.76,0.7676767676767676,50
Crock Pot,0.803921568627451,0.82,0.8118811881188118,50
