,precision,recall,f1-score,support
"rock beauty, Holocanthus tricolor",0.875,0.28,0.42424242424242425,50
anemone fish,0.6,0.06,0.1090909090909091,50
sturgeon,0.0,0.0,0.0,50
"gar, garfish, garpike, billfish, Lepisosteus osseus",0.0,0.0,0.0,50
lionfish,0.1111111111111111,0.02,0.03389830508474577,50
"puffer, pufferfish, blowfish, globefish",0.0625,0.02,0.030303030303030304,50
abacus,0.13725490196078433,0.14,0.13861386138613863,50
abaya,0.15714285714285714,0.22,0.18333333333333335,50
"academic gown, academic robe, judge's robe",0.2,0.06,0.09230769230769231,50
"accordion, piano accordion, squeeze box",0.0707070707070707,0.28,0.11290322580645161,50
acoustic guitar,0.2631578947368421,0.1,0.14492753623188404,50
"aircraft carrier, carrier, flattop, attack aircraft carrier",0.10747663551401869,0.46,0.17424242424242425,50
airliner,0.21428571428571427,0.06,0.09375,50
"airship, dirigible",0.4166666666666667,0.1,0.16129032258064516,50
altar,0.03968253968253968,0.1,0.056818181818181816,50
ambulance,0.4864864864864865,0.36,0.4137931034482759,50
"amphibian, amphibious vehicle",0.08,0.04,0.05333333333333334,50
analog clock,0.225,0.18,0.19999999999999998,50
"apiary, bee house",0.04741379310344827,0.22,0.07801418439716312,50
apron,0.42857142857142855,0.12,0.1875,50
"ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin",0.0,0.0,0.0,50
"assault rifle, assault gun",0.0975609756097561,0.08,0.08791208791208793,50
"backpack, back pack, knapsack, packsack, rucksack, haversack",0.14285714285714285,0.02,0.03508771929824562,50
"bakery, bakeshop, bakehouse",0.0,0.0,0.0,50
"balance beam, beam",0.2,0.02,0.03636363636363636,50
balloon,0.3958333333333333,0.38,0.3877551020408163,50
"ballpoint, ballpoint pen, ballpen, Biro",0.14285714285714285,0.02,0.03508771929824562,50
Band Aid,0.09375,0.06,0.07317073170731707,50
banjo,0.05154639175257732,0.1,0.06802721088435373,50
"bannister, banister, balustrade, balusters, handrail",0.4,0.04,0.07272727272727272,50
barbell,0.0,0.0,0.0,50
barber chair,0.05454545454545454,0.06,0.05714285714285715,50
barbershop,0.0,0.0,0.0,50
barn,0.23376623376623376,0.36,0.28346456692913385,50
barometer,0.22058823529411764,0.3,0.25423728813559326,50
"barrel, cask",0.25,0.16,0.19512195121951217,50
"barrow, garden cart, lawn cart, wheelbarrow",0.043478260869565216,0.02,0.0273972602739726,50
baseball,0.125,0.28,0.17283950617283952,50
basketball,0.058823529411764705,0.02,0.02985074626865672,50
bassinet,0.14285714285714285,0.02,0.03508771929824562,50
bassoon,0.2222222222222222,0.12,0.15584415584415584,50
"bathing cap, swimming cap",0.17142857142857143,0.12,0.1411764705882353,50
bath towel,0.0,0.0,0.0,50
"bathtub, bathing tub, bath, tub",0.13333333333333333,0.04,0.061538461538461535,50
"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",0.16666666666666666,0.02,0.03571428571428571,50
"beacon, lighthouse, beacon light, pharos",0.14285714285714285,0.18,0.15929203539823006,50
beaker,0.21052631578947367,0.08,0.11594202898550725,50
"bearskin, busby, shako",0.2692307692307692,0.42,0.32812499999999994,50
beer bottle,0.10377358490566038,0.22,0.14102564102564102,50
beer glass,0.09433962264150944,0.2,0.1282051282051282,50
"bell cote, bell cot",0.0,0.0,0.0,50
bib,0.35714285714285715,0.1,0.15625,50
"bicycle-built-for-two, tandem bicycle, tandem",0.05154639175257732,0.1,0.06802721088435373,50
"bikini, two-piece",0.05454545454545454,0.06,0.05714285714285715,50
"binder, ring-binder",0.0,0.0,0.0,50
"binoculars, field glasses, opera glasses",0.044444444444444446,0.04,0.042105263157894736,50
birdhouse,0.18666666666666668,0.28,0.22400000000000003,50
boathouse,0.08256880733944955,0.18,0.11320754716981132,50
"bobsled, bobsleigh, bob",0.034482758620689655,0.02,0.02531645569620253,50
"bolo tie, bolo, bola tie, bola",0.25806451612903225,0.16,0.19753086419753085,50
"bonnet, poke bonnet",0.25,0.02,0.037037037037037035,50
bookcase,0.2692307692307692,0.14,0.18421052631578946,50
"bookshop, bookstore, bookstall",0.05660377358490566,0.06,0.05825242718446602,50
bottlecap,0.14814814814814814,0.08,0.10389610389610389,50
bow,0.0,0.0,0.0,50
"bow tie, bow-tie, bowtie",0.19230769230769232,0.2,0.19607843137254902,50
"brass, memorial tablet, plaque",0.3150684931506849,0.46,0.3739837398373984,50
"brassiere, bra, bandeau",0.42857142857142855,0.06,0.10526315789473684,50
"breakwater, groin, groyne, mole, bulwark, seawall, jetty",0.08,0.08,0.08,50
"breastplate, aegis, egis",0.045454545454545456,0.02,0.027777777777777776,50
broom,0.0625,0.02,0.030303030303030304,50
"bucket, pail",0.1935483870967742,0.12,0.14814814814814814,50
buckle,0.05128205128205128,0.04,0.04494382022471911,50
bulletproof vest,0.5,0.02,0.038461538461538464,50
"bullet train, bullet",0.16666666666666666,0.02,0.03571428571428571,50
"butcher shop, meat market",0.14516129032258066,0.18,0.1607142857142857,50
"cab, hack, taxi, taxicab",0.1487603305785124,0.36,0.21052631578947367,50
"caldron, cauldron",0.125,0.06,0.08108108108108109,50
"candle, taper, wax light",0.0851063829787234,0.24,0.1256544502617801,50
cannon,0.075,0.06,0.06666666666666665,50
canoe,0.3181818181818182,0.42,0.3620689655172414,50
"can opener, tin opener",0.0,0.0,0.0,50
cardigan,0.3333333333333333,0.02,0.03773584905660377,50
car mirror,0.4,0.08,0.13333333333333333,50
"carousel, carrousel, merry-go-round, roundabout, whirligig",0.14,0.14,0.14,50
"carpenter's kit, tool kit",0.0,0.0,0.0,50
carton,0.05555555555555555,0.02,0.029411764705882353,50
car wheel,0.375,0.12,0.18181818181818182,50
"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM",0.4666666666666667,0.14,0.2153846153846154,50
cassette,0.11538461538461539,0.06,0.07894736842105263,50
cassette player,0.35714285714285715,0.1,0.15625,50
castle,0.03692762186115214,0.5,0.0687757909215956,50
catamaran,0.14705882352941177,0.1,0.11904761904761905,50
CD player,0.16666666666666666,0.04,0.06451612903225806,50
"cello, violoncello",0.10714285714285714,0.12,0.1132075471698113,50
"cellular telephone, cellular phone, cellphone, cell, mobile phone",0.3,0.12,0.17142857142857143,50
chain,0.04081632653061224,0.08,0.05405405405405404,50
chainlink fence,0.10457516339869281,0.32,0.15763546798029557,50
"chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour",0.058091286307053944,0.56,0.10526315789473685,50
"chain saw, chainsaw",0.072992700729927,0.2,0.10695187165775402,50
chest,0.1,0.04,0.05714285714285714,50
"chiffonier, commode",1.0,0.04,0.07692307692307693,50
"chime, bell, gong",0.1111111111111111,0.1,0.10526315789473685,50
"china cabinet, china closet",0.13043478260869565,0.12,0.12499999999999997,50
Christmas stocking,0.2459016393442623,0.6,0.3488372093023256,50
"church, church building",0.07253886010362694,0.28,0.11522633744855966,50
"cinema, movie theater, movie theatre, movie house, picture palace",0.07142857142857142,0.02,0.03125,50
"cleaver, meat cleaver, chopper",0.0,0.0,0.0,50
cliff dwelling,0.3541666666666667,0.34,0.34693877551020413,50
cloak,0.0,0.0,0.0,50
"clog, geta, patten, sabot",0.0,0.0,0.0,50
cocktail shaker,0.1794871794871795,0.14,0.15730337078651685,50
coffee mug,0.05555555555555555,0.02,0.029411764705882353,50
coffeepot,0.047619047619047616,0.06,0.053097345132743355,50
"coil, spiral, volute, whorl, helix",0.0,0.0,0.0,50
combination lock,0.1,0.22,0.1375,50
"computer keyboard, keypad",0.3684210526315789,0.14,0.20289855072463772,50
"confectionery, confectionary, candy store",0.041189931350114416,0.36,0.07392197125256673,50
"container ship, containership, container vessel",0.1360544217687075,0.4,0.20304568527918782,50
convertible,0.23076923076923078,0.18,0.20224719101123595,50
"corkscrew, bottle screw",0.09302325581395349,0.08,0.08602150537634408,50
"cornet, horn, trumpet, trump",0.02564102564102564,0.06,0.03592814371257485,50
cowboy boot,0.10714285714285714,0.06,0.07692307692307691,50
"cowboy hat, ten-gallon hat",0.07407407407407407,0.04,0.051948051948051945,50
cradle,0.25,0.02,0.037037037037037035,50
"crane, machine",0.16666666666666666,0.2,0.1818181818181818,50
crash helmet,0.10810810810810811,0.08,0.09195402298850573,50
crate,0.06521739130434782,0.06,0.062499999999999986,50
"crib, cot",0.36363636363636365,0.08,0.13114754098360654,50
Crock Pot,0.20689655172413793,0.12,0.1518987341772152,50
croquet ball,0.21666666666666667,0.26,0.2363636363636364,50
crutch,0.0,0.0,0.0,50
cuirass,0.07317073170731707,0.06,0.06593406593406592,50
"dam, dike, dyke",0.125,0.08,0.09756097560975609,50
desk,0.08695652173913043,0.04,0.0547945205479452,50
desktop computer,0.13157894736842105,0.1,0.11363636363636363,50
"dial telephone, dial phone",0.13253012048192772,0.22,0.16541353383458648,50
"diaper, nappy, napkin",0.0,0.0,0.0,50
digital clock,0.2857142857142857,0.28,0.2828282828282828,50
digital watch,0.19230769230769232,0.1,0.13157894736842105,50
"dining table, board",0.14634146341463414,0.12,0.13186813186813184,50
"dishrag, dishcloth",1.0,0.06,0.11320754716981131,50
"dishwasher, dish washer, dishwashing machine",0.09523809523809523,0.04,0.056338028169014086,50
"disk brake, disc brake",0.16666666666666666,0.02,0.03571428571428571,50
"dock, dockage, docking facility",0.0660377358490566,0.28,0.10687022900763359,50
"dogsled, dog sled, dog sleigh",0.08898305084745763,0.42,0.14685314685314685,50
dome,0.13043478260869565,0.06,0.0821917808219178,50
"doormat, welcome mat",0.06666666666666667,0.08,0.07272727272727272,50
"drilling platform, offshore rig",0.1210762331838565,0.54,0.1978021978021978,50
"drum, membranophone, tympan",0.05172413793103448,0.06,0.05555555555555556,50
drumstick,0.2,0.02,0.03636363636363636,50
dumbbell,0.03125,0.02,0.024390243902439022,50
Dutch oven,0.07407407407407407,0.12,0.0916030534351145,50
"electric fan, blower",0.08888888888888889,0.08,0.08421052631578947,50
electric guitar,0.011560693641618497,0.04,0.017937219730941704,50
electric locomotive,0.0,0.0,0.0,50
entertainment center,0.2222222222222222,0.04,0.06779661016949154,50
envelope,0.16666666666666666,0.08,0.10810810810810811,50
espresso maker,0.07608695652173914,0.14,0.09859154929577466,50
face powder,0.0,0.0,0.0,50
"feather boa, boa",0.13414634146341464,0.22,0.16666666666666669,50
"file, file cabinet, filing cabinet",0.35294117647058826,0.12,0.1791044776119403,50
fireboat,0.25,0.48,0.3287671232876712,50
"fire engine, fire truck",0.09941520467836257,0.34,0.15384615384615385,50
"fire screen, fireguard",0.0,0.0,0.0,50
"flagpole, flagstaff",0.5,0.08,0.13793103448275865,50
"flute, transverse flute",0.0,0.0,0.0,50
folding chair,0.0,0.0,0.0,50
football helmet,0.08108108108108109,0.12,0.0967741935483871,50
forklift,0.1348314606741573,0.24,0.1726618705035971,50
fountain,0.04428904428904429,0.38,0.07933194154488517,50
fountain pen,0.34782608695652173,0.16,0.2191780821917808,50
four-poster,0.0,0.0,0.0,50
freight car,0.2631578947368421,0.2,0.22727272727272727,50
"French horn, horn",0.07352941176470588,0.2,0.10752688172043011,50
"frying pan, frypan, skillet",0.29411764705882354,0.1,0.14925373134328357,50
fur coat,0.46153846153846156,0.12,0.19047619047619047,50
"garbage truck, dustcart",0.1,0.08,0.08888888888888889,50
"gasmask, respirator, gas helmet",0.17391304347826086,0.08,0.1095890410958904,50
"gas pump, gasoline pump, petrol pump, island dispenser",0.08620689655172414,0.2,0.12048192771084339,50
goblet,0.22580645161290322,0.14,0.1728395061728395,50
go-kart,0.2558139534883721,0.22,0.23655913978494625,50
golf ball,0.12871287128712872,0.26,0.17218543046357615,50
"golfcart, golf cart",0.11904761904761904,0.1,0.10869565217391304,50
gondola,0.09278350515463918,0.18,0.12244897959183673,50
"gong, tam-tam",0.21739130434782608,0.2,0.20833333333333331,50
gown,0.058823529411764705,0.02,0.02985074626865672,50
"grand piano, grand",0.17647058823529413,0.18,0.17821782178217824,50
"greenhouse, nursery, glasshouse",0.043912175648702596,0.44,0.07985480943738657,50
"grille, radiator grille",0.1917808219178082,0.28,0.22764227642276422,50
"grocery store, grocery, food market, market",0.024691358024691357,0.04,0.030534351145038167,50
guillotine,0.3333333333333333,0.04,0.07142857142857142,50
hair slide,0.05555555555555555,0.04,0.046511627906976744,50
hair spray,0.09523809523809523,0.04,0.056338028169014086,50
half track,0.16071428571428573,0.18,0.16981132075471697,50
hammer,0.030303030303030304,0.02,0.024096385542168672,50
hamper,0.058823529411764705,0.04,0.04761904761904763,50
"hand blower, blow dryer, blow drier, hair dryer, hair drier",0.0,0.0,0.0,50
"hand-held computer, hand-held microcomputer",0.14285714285714285,0.02,0.03508771929824562,50
"handkerchief, hankie, hanky, hankey",0.27586206896551724,0.16,0.20253164556962025,50
"hard disc, hard disk, fixed disk",0.2,0.04,0.06666666666666667,50
"harmonica, mouth organ, harp, mouth harp",0.058823529411764705,0.06,0.0594059405940594,50
harp,0.3611111111111111,0.26,0.3023255813953488,50
"harvester, reaper",0.15151515151515152,0.1,0.12048192771084337,50
hatchet,0.05,0.02,0.02857142857142857,50
holster,0.05263157894736842,0.02,0.028985507246376812,50
"home theater, home theatre",0.0,0.0,0.0,50
honeycomb,0.07692307692307693,0.26,0.1187214611872146,50
"hook, claw",0.07692307692307693,0.02,0.03174603174603175,50
"hoopskirt, crinoline",0.0,0.0,0.0,50
"horizontal bar, high bar",0.2,0.02,0.03636363636363636,50
"horse cart, horse-cart",0.036036036036036036,0.08,0.049689440993788817,50
hourglass,0.52,0.26,0.3466666666666667,50
iPod,0.25,0.1,0.14285714285714288,50
"iron, smoothing iron",0.5833333333333334,0.14,0.22580645161290325,50
jack-o'-lantern,0.66,0.66,0.66,50
"jean, blue jean, denim",0.3157894736842105,0.12,0.17391304347826086,50
"jeep, landrover",0.08695652173913043,0.08,0.08333333333333333,50
"jersey, T-shirt, tee shirt",0.25,0.02,0.037037037037037035,50
jigsaw puzzle,0.052845528455284556,0.26,0.08783783783783784,50
"jinrikisha, ricksha, rickshaw",0.06896551724137931,0.04,0.05063291139240506,50
joystick,0.15,0.12,0.1333333333333333,50
kimono,0.06306306306306306,0.28,0.10294117647058822,50
knee pad,0.23529411764705882,0.08,0.11940298507462688,50
knot,0.12195121951219512,0.1,0.10989010989010989,50
"lab coat, laboratory coat",0.5,0.16,0.24242424242424243,50
ladle,0.027777777777777776,0.02,0.023255813953488372,50
"lampshade, lamp shade",0.3157894736842105,0.12,0.17391304347826086,50
"laptop, laptop computer",0.15,0.06,0.08571428571428572,50
"lawn mower, mower",0.06486486486486487,0.24,0.1021276595744681,50
"lens cap, lens cover",0.14285714285714285,0.1,0.11764705882352941,50
"letter opener, paper knife, paperknife",0.5,0.02,0.038461538461538464,50
library,0.042105263157894736,0.08,0.05517241379310345,50
lifeboat,0.15760869565217392,0.58,0.24786324786324784,50
"lighter, light, igniter, ignitor",0.03225806451612903,0.02,0.024691358024691357,50
"limousine, limo",0.07692307692307693,0.02,0.03174603174603175,50
"liner, ocean liner",0.09844559585492228,0.38,0.15637860082304525,50
"lipstick, lip rouge",0.2962962962962963,0.16,0.20779220779220778,50
Loafer,0.1875,0.06,0.09090909090909091,50
lotion,0.38095238095238093,0.16,0.22535211267605634,50
"loudspeaker, speaker, speaker unit, loudspeaker system, speaker system",0.20833333333333334,0.1,0.13513513513513514,50
"loupe, jeweler's loupe",0.1111111111111111,0.02,0.03389830508474577,50
"lumbermill, sawmill",0.14285714285714285,0.1,0.11764705882352941,50
magnetic compass,0.12121212121212122,0.24,0.1610738255033557,50
"mailbag, postbag",0.6,0.06,0.1090909090909091,50
"mailbox, letter box",0.42857142857142855,0.24,0.30769230769230765,50
maillot,0.0,0.0,0.0,50
"maillot, tank suit",0.2,0.02,0.03636363636363636,50
manhole cover,0.15789473684210525,0.12,0.13636363636363635,50
maraca,0.11428571428571428,0.16,0.13333333333333333,50
"marimba, xylophone",0.10606060606060606,0.14,0.1206896551724138,50
mask,0.10256410256410256,0.08,0.08988764044943821,50
matchstick,0.17142857142857143,0.12,0.1411764705882353,50
maypole,0.07894736842105263,0.18,0.10975609756097561,50
"maze, labyrinth",0.2641509433962264,0.28,0.27184466019417475,50
measuring cup,0.36363636363636365,0.16,0.2222222222222222,50
"medicine chest, medicine cabinet",0.08823529411764706,0.18,0.11842105263157895,50
"megalith, megalithic structure",0.14285714285714285,0.18,0.15929203539823006,50
"microphone, mike",0.08333333333333333,0.1,0.0909090909090909,50
"microwave, microwave oven",0.12,0.06,0.08,50
military uniform,0.14084507042253522,0.2,0.16528925619834714,50
milk can,0.125,0.08,0.09756097560975609,50
minibus,0.0,0.0,0.0,50
"miniskirt, mini",0.0,0.0,0.0,50
minivan,0.14285714285714285,0.02,0.03508771929824562,50
missile,0.2222222222222222,0.04,0.06779661016949154,50
mitten,0.2916666666666667,0.14,0.1891891891891892,50
mixing bowl,0.55,0.22,0.3142857142857143,50
"mobile home, manufactured home",0.06976744186046512,0.12,0.08823529411764704,50
Model T,0.2,0.24,0.2181818181818182,50
modem,0.0,0.0,0.0,50
monastery,0.04,0.08,0.05333333333333334,50
monitor,0.028846153846153848,0.06,0.03896103896103896,50
moped,0.0784313725490196,0.16,0.10526315789473684,50
mortar,0.19148936170212766,0.18,0.18556701030927833,50
mortarboard,0.375,0.18,0.24324324324324328,50
mosque,0.2549019607843137,0.26,0.25742574257425743,50
mosquito net,0.6,0.06,0.1090909090909091,50
"motor scooter, scooter",0.043795620437956206,0.12,0.06417112299465241,50
"mountain bike, all-terrain bike, off-roader",0.0967741935483871,0.24,0.1379310344827586,50
mountain tent,0.21875,0.14,0.17073170731707318,50
"mouse, computer mouse",0.11764705882352941,0.04,0.05970149253731344,50
mousetrap,0.0,0.0,0.0,50
moving van,0.058823529411764705,0.02,0.02985074626865672,50
muzzle,0.08333333333333333,0.02,0.03225806451612903,50
nail,0.15384615384615385,0.08,0.10526315789473685,50
neck brace,0.2631578947368421,0.1,0.14492753623188404,50
necklace,0.08260869565217391,0.38,0.1357142857142857,50
nipple,0.35,0.14,0.2,50
"notebook, notebook computer",0.03225806451612903,0.02,0.024691358024691357,50
obelisk,0.4444444444444444,0.16,0.23529411764705882,50
"oboe, hautboy, hautbois",0.0748663101604278,0.28,0.11814345991561181,50
"ocarina, sweet potato",0.3225806451612903,0.2,0.24691358024691357,50
"odometer, hodometer, mileometer, milometer",0.75,0.36,0.48648648648648657,50
oil filter,0.07692307692307693,0.02,0.03174603174603175,50
"organ, pipe organ",0.34782608695652173,0.16,0.2191780821917808,50
"oscilloscope, scope, cathode-ray oscilloscope, CRO",0.28888888888888886,0.26,0.27368421052631575,50
overskirt,0.0,0.0,0.0,50
oxcart,0.0,0.0,0.0,50
oxygen mask,0.14814814814814814,0.08,0.10389610389610389,50
packet,0.19047619047619047,0.16,0.17391304347826086,50
"paddle, boat paddle",0.07692307692307693,0.06,0.06741573033707866,50
"paddlewheel, paddle wheel",0.2571428571428571,0.18,0.2117647058823529,50
padlock,0.05319148936170213,0.1,0.06944444444444446,50
paintbrush,0.21052631578947367,0.08,0.11594202898550725,50
"pajama, pyjama, pj's, jammies",0.2,0.1,0.13333333333333333,50
palace,0.06837606837606838,0.16,0.09580838323353294,50
"panpipe, pandean pipe, syrinx",0.16666666666666666,0.24,0.19672131147540983,50
paper towel,0.2,0.06,0.09230769230769231,50
"parachute, chute",0.4166666666666667,0.5,0.45454545454545453,50
"parallel bars, bars",0.0,0.0,0.0,50
park bench,0.10588235294117647,0.18,0.13333333333333333,50
parking meter,0.2894736842105263,0.22,0.25,50
"passenger car, coach, carriage",0.14285714285714285,0.02,0.03508771929824562,50
"patio, terrace",0.022222222222222223,0.08,0.034782608695652174,50
"pay-phone, pay-station",0.1347517730496454,0.38,0.19895287958115185,50
"pedestal, plinth, footstall",0.5,0.1,0.16666666666666669,50
"pencil box, pencil case",0.0,0.0,0.0,50
pencil sharpener,0.02040816326530612,0.04,0.02702702702702702,50
"perfume, essence",0.03076923076923077,0.04,0.03478260869565217,50
Petri dish,0.6,0.06,0.1090909090909091,50
photocopier,0.5862068965517241,0.34,0.43037974683544306,50
"pick, plectrum, plectron",0.16666666666666666,0.12,0.13953488372093023,50
pickelhaube,0.13793103448275862,0.08,0.10126582278481013,50
"picket fence, paling",0.1206896551724138,0.56,0.19858156028368795,50
"pickup, pickup truck",0.0,0.0,0.0,50
pier,0.1206896551724138,0.14,0.12962962962962962,50
"piggy bank, penny bank",0.3333333333333333,0.34,0.33663366336633666,50
pill bottle,0.2,0.18,0.1894736842105263,50
pillow,0.3103448275862069,0.18,0.22784810126582278,50
ping-pong ball,0.06451612903225806,0.04,0.04938271604938271,50
pinwheel,0.12264150943396226,0.26,0.16666666666666666,50
"pirate, pirate ship",0.09302325581395349,0.16,0.11764705882352942,50
"pitcher, ewer",0.0,0.0,0.0,50
"plane, carpenter's plane, woodworking plane",0.0,0.0,0.0,50
planetarium,0.3783783783783784,0.28,0.3218390804597701,50
plastic bag,0.1,0.02,0.03333333333333333,50
plate rack,0.5,0.04,0.07407407407407407,50
"plow, plough",0.01639344262295082,0.02,0.018018018018018018,50
"plunger, plumber's helper",0.1875,0.06,0.09090909090909091,50
"Polaroid camera, Polaroid Land camera",0.0949367088607595,0.3,0.14423076923076922,50
pole,0.25,0.04,0.06896551724137932,50
"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",0.4,0.16,0.22857142857142856,50
poncho,0.4,0.12,0.18461538461538463,50
"pool table, billiard table, snooker table",0.23333333333333334,0.14,0.17500000000000002,50
"pop bottle, soda bottle",0.10638297872340426,0.1,0.10309278350515465,50
"pot, flowerpot",0.11504424778761062,0.26,0.15950920245398773,50
potter's wheel,0.625,0.2,0.30303030303030304,50
power drill,0.04,0.02,0.02666666666666667,50
"prayer rug, prayer mat",0.3617021276595745,0.34,0.3505154639175258,50
printer,0.1111111111111111,0.04,0.058823529411764705,50
"prison, prison house",0.14285714285714285,0.08,0.10256410256410256,50
"projectile, missile",0.25,0.04,0.06896551724137932,50
projector,0.2777777777777778,0.2,0.23255813953488372,50
"puck, hockey puck",0.0784313725490196,0.08,0.0792079207920792,50
"punching bag, punch bag, punching ball, punchball",0.03225806451612903,0.02,0.024691358024691357,50
purse,0.14285714285714285,0.02,0.03508771929824562,50
"quill, quill pen",0.3333333333333333,0.02,0.03773584905660377,50
"quilt, comforter, comfort, puff",0.125,0.04,0.06060606060606061,50
"racer, race car, racing car",0.08571428571428572,0.06,0.07058823529411765,50
"racket, racquet",0.058823529411764705,0.02,0.02985074626865672,50
radiator,0.0625,0.02,0.030303030303030304,50
"radio, wireless",0.11627906976744186,0.1,0.1075268817204301,50
"radio telescope, radio reflector",0.2361111111111111,0.34,0.2786885245901639,50
rain barrel,0.2,0.12,0.15,50
"recreational vehicle, RV, R.V.",0.17647058823529413,0.12,0.14285714285714282,50
reel,0.030303030303030304,0.02,0.024096385542168672,50
reflex camera,0.0975609756097561,0.16,0.12121212121212122,50
"refrigerator, icebox",0.19230769230769232,0.1,0.13157894736842105,50
"remote control, remote",0.1,0.1,0.10000000000000002,50
"restaurant, eating house, eating place, eatery",0.03626943005181347,0.14,0.05761316872427983,50
"revolver, six-gun, six-shooter",0.21951219512195122,0.18,0.1978021978021978,50
rifle,0.020833333333333332,0.02,0.02040816326530612,50
"rocking chair, rocker",0.0,0.0,0.0,50
rotisserie,0.16279069767441862,0.14,0.15053763440860218,50
"rubber eraser, rubber, pencil eraser",0.058823529411764705,0.02,0.02985074626865672,50
rugby ball,0.08,0.04,0.05333333333333334,50
"rule, ruler",0.2564102564102564,0.2,0.2247191011235955,50
running shoe,0.05263157894736842,0.08,0.06349206349206349,50
safe,0.0,0.0,0.0,50
safety pin,0.09090909090909091,0.06,0.07228915662650602,50
"saltshaker, salt shaker",0.0625,0.02,0.030303030303030304,50
sandal,0.024390243902439025,0.02,0.021978021978021983,50
sarong,0.038461538461538464,0.02,0.026315789473684213,50
"sax, saxophone",0.03409090909090909,0.18,0.05732484076433121,50
scabbard,0.25,0.06,0.0967741935483871,50
"scale, weighing machine",0.0,0.0,0.0,50
school bus,0.1968503937007874,0.5,0.2824858757062147,50
schooner,0.45454545454545453,0.3,0.3614457831325301,50
scoreboard,0.16666666666666666,0.32,0.2191780821917808,50
"screen, CRT screen",0.02702702702702703,0.02,0.022988505747126433,50
screw,0.25,0.08,0.12121212121212122,50
screwdriver,0.0625,0.02,0.030303030303030304,50
"seat belt, seatbelt",0.29411764705882354,0.1,0.14925373134328357,50
sewing machine,0.0673076923076923,0.14,0.09090909090909091,50
"shield, buckler",0.05,0.04,0.044444444444444446,50
"shoe shop, shoe-shop, shoe store",0.0,0.0,0.0,50
shoji,0.6923076923076923,0.18,0.28571428571428575,50
shopping basket,0.02857142857142857,0.02,0.023529411764705885,50
shopping cart,0.027777777777777776,0.18,0.048128342245989296,50
shovel,0.0,0.0,0.0,50
shower cap,0.1935483870967742,0.12,0.14814814814814814,50
shower curtain,0.38461538461538464,0.1,0.15873015873015872,50
ski,0.11822660098522167,0.48,0.18972332015810278,50
ski mask,0.20833333333333334,0.1,0.13513513513513514,50
sleeping bag,0.09090909090909091,0.02,0.032786885245901634,50
"slide rule, slipstick",0.3076923076923077,0.16,0.2105263157894737,50
sliding door,0.0,0.0,0.0,50
"slot, one-armed bandit",0.096,0.72,0.16941176470588237,50
snorkel,0.20754716981132076,0.22,0.21359223300970873,50
snowmobile,0.0684931506849315,0.5,0.12048192771084336,50
"snowplow, snowplough",0.16216216216216217,0.24,0.1935483870967742,50
soap dispenser,0.0,0.0,0.0,50
soccer ball,0.1724137931034483,0.5,0.25641025641025644,50
sock,0.1,0.02,0.03333333333333333,50
"solar dish, solar collector, solar furnace",0.18181818181818182,0.08,0.1111111111111111,50
sombrero,0.3,0.12,0.17142857142857143,50
soup bowl,0.0,0.0,0.0,50
space bar,0.2222222222222222,0.04,0.06779661016949154,50
space heater,0.25,0.02,0.037037037037037035,50
space shuttle,0.08888888888888889,0.08,0.08421052631578947,50
spatula,0.0,0.0,0.0,50
speedboat,0.18604651162790697,0.16,0.17204301075268816,50
"spider web, spider's web",0.05263157894736842,0.16,0.07920792079207921,50
spindle,0.16666666666666666,0.06,0.08823529411764705,50
"sports car, sport car",0.17647058823529413,0.12,0.14285714285714282,50
"spotlight, spot",0.18181818181818182,0.16,0.1702127659574468,50
stage,0.03550295857988166,0.12,0.0547945205479452,50
steam locomotive,0.1320754716981132,0.14,0.13592233009708737,50
steel arch bridge,0.34375,0.22,0.2682926829268293,50
steel drum,0.06666666666666667,0.06,0.06315789473684212,50
stethoscope,0.13333333333333333,0.04,0.061538461538461535,50
stole,0.0,0.0,0.0,50
stone wall,0.03076923076923077,0.12,0.04897959183673469,50
"stopwatch, stop watch",0.11904761904761904,0.1,0.10869565217391304,50
stove,0.07462686567164178,0.1,0.08547008547008547,50
strainer,0.050955414012738856,0.16,0.07729468599033816,50
"streetcar, tram, tramcar, trolley, trolley car",0.038461538461538464,0.02,0.026315789473684213,50
stretcher,0.0,0.0,0.0,50
"studio couch, day bed",0.0,0.0,0.0,50
"stupa, tope",0.15760869565217392,0.58,0.24786324786324784,50
"submarine, pigboat, sub, U-boat",0.16326530612244897,0.16,0.1616161616161616,50
"suit, suit of clothes",0.0,0.0,0.0,50
sundial,0.19047619047619047,0.08,0.11267605633802817,50
sunglass,0.08620689655172414,0.1,0.0925925925925926,50
"sunglasses, dark glasses, shades",0.09375,0.06,0.07317073170731707,50
"sunscreen, sunblock, sun blocker",0.05263157894736842,0.02,0.028985507246376812,50
suspension bridge,0.0425531914893617,0.04,0.041237113402061855,50
"swab, swob, mop",0.0,0.0,0.0,50
sweatshirt,1.0,0.02,0.0392156862745098,50
